name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
SANDERS Annie,USA,1,TOP,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,TOP,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
ROGORA Laura,ITA,2,46+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,46+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
SEO Chaehyun,KOR,2,46+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,46+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
RABOUTOU Brooke,USA,4,43+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,43+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
REKAR Rosa,SLO,5,43+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,43+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
MCNEICE Erin,GBR,6,43,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,43,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
HILY Manon,FRA,7,40+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,40+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
DOUMONT Heloïse,BEL,8,39+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
KIM Jain,KOR,9,39+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
KRAMPL Mia,SLO,9,39+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
POUGET Camille,FRA,11,39+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
KOTAKE Mei,JPN,12,39+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
Rakovec Lucka,SLO,13,39,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,39,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
PILZ Jessica,AUT,14,38+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,38+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
TARKUS Lucija,SLO,15,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
NONAKA Miho,JPN,16,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
VAN DER MEER Lynn,NED,16,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
MACIÀ MARTÍN Geila,ESP,18,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
MUGISHIMA Kohana,JPN,19,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
KIM Chaeyeong,KOR,20,37+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
FISER Julia,AUT,21,37,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,37,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
HIRANO Natsumi,JPN,22,36+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,36+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
PÖTZI Mattea,AUT,23,36+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,36+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
APEL Anna Maria,GER,24,31+,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Semi-final,2025-07-18,/api/v1/category_rounds/10166/results,/api/v1/events/1454/result/5,31+,"2025-07-18_Madrid, ESP_Lead_Women_Semi-final.csv"
