name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
LONG Jianguo,CHN,1,4.88,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,WILDCARD,True,5.09,True,4.818,True,4.887,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
ILCHYSHYN Hryhorii,UKR,2,4.98,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,5.211,True,5.011,True,5.112,False,4.987,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
KATIBIN Kiromal,INA,3,4.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,4.948,True,4.951,False,4.834,,,True,4.756,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
WATSON Samuel,USA,4,5.04,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,4.786,True,4.814,False,5.175,,,False,5.043,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
CHU Shouhong,CHN,5,5.11 (4.99),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,5.35,False,5.117,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
ZURLONI Matteo,ITA,6,5.03,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,5.191,False,5.038,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
TKACH Yaroslav,UKR,7,FALL (5.09),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,5.407,False,FALL,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
MAIMURATOV Amir,KAZ,8,FALL (5.11),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,True,5.154,False,FALL,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
HAMMER Zach,USA,9,6.87 (4.96),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,6.872,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
ZHANG Dingfeng,CHN,10,FALL (5.05),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,FALL,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
LI Xu,CHN,11,5.19 (5.10),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,5.193,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
LUCKE Sebastian,GER,12,7.22 (5.11),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,7.222,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
YANG Jie,CHN,13,7.99 (5.12),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,7.998,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
NOYA CARDONA Erik,ESP,14,5.41 (5.13),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,5.412,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
OMASA Ryo,JPN,15,FALSE START (5.14),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,FALSE START,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
SHI Zechuan,CHN,16,5.16,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Final,2025-04-25,/api/v1/category_rounds/9961/results,/api/v1/events/1406/result/2,False,5.165,,,,,,,,,"2025-04-25_Wujiang, CHN_Speed_Men_Final.csv"
