name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
LEE Dohyun,KOR,1,99.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,5,1,3,2,1,1,2,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
ANRAKU Sorato,JPN,2,84.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,2,1,2,1,1,1,X,5,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
SCHALCK Mejdi,FRA,3,69.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,6,2,1,1,X,2,X,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
PRIHED Oren,ISR,4,69.1,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,4,1,3,3,X,1,X,5,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
AVEZOU Sam,FRA,5,68.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,7,1,X,1,X,1,7,7,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
NARASAKI Meichi,JPN,6,68.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,4,1,X,7,X,5,5,5,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
NARASAKI Tomoa,JPN,7,59.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,7,2,1,1,X,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
JENFT Paul,FRA,7,59.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,2,2,X,3,X,X,4,3,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
AMAGASA Sohta,JPN,9,59.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,7,4,2,1,X,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
AKHTAR Dayan,GBR,10,59.1,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,7,3,1,2,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
SUGIMOTO Rei,JPN,11,44.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,1,3,2,X,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
BLOEM Thorben Perry,GER,12,44.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,2,1,X,1,X,X,X,6,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
FAVOT Leo,FRA,13,43.5,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,11,9,X,1,X,X,X,6,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
XU Ziqi,CHN,14,43.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,10,8,X,2,X,X,X,7,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
ROBERTS Toby,GBR,15,39.5,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,2,X,3,X,1,X,3,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
PEHARC Anze,SLO,16,38.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,5,X,1,X,2,X,12,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
POSCH Jan-Luca,AUT,17,38.2,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,9,X,1,X,3,X,9,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
RUSEV Nikolay,BUL,18,34.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,4,4,2,X,X,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
DUFFY Colin,USA,18,34.4,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,7,6,X,X,X,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
FUJIWAKI Yuji,JPN,20,29.6,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,2,X,X,X,1,X,4,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
HANNA Benjamin,USA,21,25.0,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,X,1,1,X,X,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
Waller Zander,USA,22,24.5,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,6,5,X,X,X,X,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
FU Jiahao,CHN,23,19.5,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,5,X,2,X,X,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
VAN DUYSEN Hannes,BEL,24,10.0,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Semi-final,2025-04-18,/api/v1/category_rounds/9953/results,/api/v1/events/1405/result/3,X,X,X,X,X,1,X,X,"2025-04-18_Keqiao, CHN_Boulder_Men_Semi-final.csv"
