name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
SANDERS Annie,USA,1,124.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,4,4,1,1,1,1,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
Matsufuji Anon,JPN,1,124.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,6,6,1,1,2,2,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
BERTONE Oriane,FRA,3,124.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,3,3,1,1,3,3,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
MCNEICE Erin,GBR,3,124.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,4,4,1,1,5,5,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
BUCKLEY Jennifer Eucharia,SLO,3,124.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,2,1,2,2,2,1,2,2,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
ABRIAT Lily,FRA,6,109.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,1,1,1,7,7,1,1,4,4,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
SEKIKAWA Melody,JPN,7,109.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,4,4,1,1,X,6,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
HÖNIG Afra,GER,7,99.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,3,2,1,1,1,1,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
MACKENZIE Oceania,AUS,9,99.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,3,3,1,1,5,5,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
Mori Ai,JPN,9,100.0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,X,X,1,1,1,1,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
SAUREL Lucile,FRA,9,99.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,5,5,3,1,1,1,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
MORONI Camilla,ITA,12,99.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,1,1,1,1,6,6,1,1,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
CONDIE Kyra,USA,13,99.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,2,2,1,1,6,6,3,2,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
ELHADJ MIMOUNE Selma,FRA,13,99.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,4,1,4,4,2,2,2,2,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
OBLASSER Flora,AUT,13,99.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,2,1,2,2,1,1,7,7,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
NONAKA Miho,JPN,16,98.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,3,1,1,1,9,9,2,1,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
CALLIET Agathe,FRA,17,94.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,1,1,1,3,3,1,1,X,2,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
MACIÀ MARTÍN Geila,ESP,17,94.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,1,2,1,1,1,2,1,X,4,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
SEO Chaehyun,KOR,19,84.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,1,1,1,1,X,4,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
CAULIER Chloe,BEL,19,84.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,3,1,X,1,6,6,2,1,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
NAKAMURA Mao,JPN,21,84.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,5,1,1,2,2,1,1,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
KEREM Ayala,ISR,21,84.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,4,4,1,1,X,3,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
CLARK Adriene Akiko,USA,21,84.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,1,3,1,X,X,4,1,5,5,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
GIACANI Stella,ITA,21,84.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,X,1,1,6,6,1,1,X,1,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
EDWARDS Emma,GBR,25,78.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,X,1,1,1,X,9,2,2,X,4,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
YOKOYAMA Sofya,SUI,26,74.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Women,Qualification,2025-06-06,/api/v1/category_rounds/9396/results,/api/v1/events/1410/result/7,2,1,2,1,X,X,1,1,X,X,"2025-06-06_Prague, CZE_Boulder_Women_Qualification.csv"
