name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
MCNEICE Erin,GBR,1,2.24,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SANDERS Annie,USA,1,2.24,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SEO Chaehyun,KOR,1,2.24,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
MACKENZIE Oceania,AUS,4,5.2,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,40+,42+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
ROGORA Laura,ITA,5,9.15,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,TOP,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
PÖTZI Mattea,AUT,6,9.17,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,33,39,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
KIM Chaeyeong,KOR,7,9.8,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,42+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
ZHANG Yuetong,CHN,8,11.02,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,40+,37,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
DOUMONT Heloïse,BEL,9,12.17,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,30+,38+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
COPAR Sara,SLO,10,12.41,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,31+,38,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
KIM Juha,KOR,11,12.65,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,39+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
KRAMPL Mia,SLO,12,13.26,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26+,38+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
TANII Natsuki,JPN,13,14.18,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,42+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
Rekar Rosa,SLO,14,14.97,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,39,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
LUKAN Vita,SLO,15,16.37,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,41+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
APEL Anna Maria,GER,16,18.3,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,39+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
OBLASSER Flora,AUT,16,18.3,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,39+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
BUCKLEY Jennifer Eucharia,SLO,18,20.0,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,37+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
Madere Maya,USA,19,21.13,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26+,26,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SCOLARIS Ilaria,ITA,20,21.35,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,36,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SIRUCKOVA Tereza,CZE,20,21.35,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,36,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
JANICOT Hélène,FRA,22,21.66,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,39,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
LINTANG CAHYANI Sukma,INA,22,21.66,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,39,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
ODA Natsumi,JPN,22,21.66,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,39,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
FISER Julia,AUT,25,22.09,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,35+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SHIRAN Noa,ISR,26,22.98,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,35,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
SMETANOVA Michaela,CZE,26,22.98,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,35,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
WIENAND Roxana,GER,26,22.98,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,35,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
CLARK Adriene Akiko,USA,29,24.89,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,38+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
NAKAGAWA Ryu,JPN,29,24.89,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,38+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
HAMMELMÜLLER Eva Maria,AUT,31,26.23,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,26,30+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
Fisher Ella,USA,32,27.15,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,38,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
EGLI Liv,SUI,33,28.94,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,37+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
KOTAKE Mei,JPN,33,28.94,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Women,Qualification,2025-04-25,/api/v1/category_rounds/9384/results,/api/v1/events/1406/result/5,25+,37+,"2025-04-25_Wujiang, CHN_Lead_Women_Qualification.csv"
