name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
MIROSLAW Aleksandra,POL,1,6.37,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,6.662,True,6.576,True,6.417,True,6.374,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
ZHOU Yafei,CHN,2,8.12,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,7.056,True,6.91,True,7.286,False,8.121,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
KADEK Adi Asih,INA,3,7.27,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,6.911,True,6.961,False,7.323,,,True,7.275,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
JEONG Jimin,KOR,4,9.00,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,7.554,True,6.447,False,7.281,,,False,9.007,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
MADE RITA KUSUMA DEWI Desak,INA,5,9.17 (6.42),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,6.42,False,9.176,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
DENG Lijuan,CHN,6,6.95 (6.64),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,6.717,False,6.95,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
SUNG Hanareum,KOR,7,7.28 (7.23),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,7.335,False,7.283,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
NURHIDAYAH Susan,INA,8,FALL (7.33),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,True,7.332,False,FALL,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
KALUCKA Natalia,POL,9,7.74 (6.59),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,7.746,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
ZHANG Mengli,CHN,10,7.35 (7.04),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,7.357,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
ROMERO PÉREZ Leslie Adriana,ESP,11,FALL (7.20),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,FALL,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
CHUDZIAK Patrycja,POL,12,FALL (7.26),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,FALL,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
VIGLIONE Capucine,FRA,13,7.29,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,7.294,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
VER KHADIJAH Alivany,INA,14,7.34 (7.30),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,7.345,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
CURCIO Sophia,USA,15,8.64 (7.33),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,8.646,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
ROTHFORK Isis,USA,16,FALL (7.36),IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Speed,Women,Final,2025-05-02,/api/v1/category_rounds/9986/results,/api/v1/events/1407/result/6,False,FALL,,,,,,,,,"2025-05-02_Bali, INA_Speed_Women_Final.csv"
