name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
LEE Dohyun,KOR,1,124.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,1,1,3,3,1,1,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
ANRAKU Sorato,JPN,1,124.9,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,2,1,1,1,1,1,1,1,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
AKHTAR Dayan,GBR,3,124.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,1,1,1,1,4,3,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
FUJIWAKI Yuji,JPN,3,124.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,4,4,1,1,4,4,1,1,2,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
ROBERTS Toby,GBR,5,123.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,9,9,2,2,2,2,3,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
SCHALCK Mejdi,FRA,5,109.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,3,2,1,1,1,1,X,1,2,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
JENFT Paul,FRA,7,94.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,2,2,1,1,X,2,X,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
PEHARC Anze,SLO,7,109.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,2,2,2,1,2,1,X,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
NARASAKI Tomoa,JPN,9,94.2,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,1,4,1,X,5,2,2,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
PRIHED Oren,ISR,9,94.2,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,1,4,2,4,4,X,2,2,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
Waller Zander,USA,9,94.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,2,2,1,1,X,2,X,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
DUFFY Colin,USA,12,94.6,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,2,1,2,2,1,1,X,2,X,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
NARASAKI Meichi,JPN,13,93.6,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,1,1,7,1,X,7,X,1,3,2,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
POSCH Jan-Luca,AUT,13,93.6,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,4,1,1,2,2,5,4,X,7,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
SUGIMOTO Rei,JPN,13,94.3,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,3,1,2,2,2,2,X,1,X,4,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
AVEZOU Sam,FRA,16,94.2,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,4,2,2,4,4,X,2,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
RUSEV Nikolay,BUL,17,93.8,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,3,3,1,1,3,2,X,2,X,8,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
BLOEM Thorben Perry,GER,17,84.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,3,2,1,1,X,X,X,2,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
AMAGASA Sohta,JPN,19,79.9,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,1,1,1,2,2,X,1,X,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
XU Ziqi,CHN,19,83.7,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,5,3,5,1,X,X,X,6,1,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
VAN DUYSEN Hannes,BEL,21,79.2,IFSC World Cup Keqiao 2025,1405,2025,"Keqiao, CHN",Boulder,Men,Qualification,2025-04-18,/api/v1/category_rounds/9381/results,/api/v1/events/1405/result/3,X,1,2,1,7,5,X,2,X,1,"2025-04-18_Keqiao, CHN_Boulder_Men_Qualification.csv"
