name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
NARASAKI Meichi,JPN,1,124.2,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,5,1,1,1,3,1,3,2,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
FUJIWAKI Yuji,JPN,1,124.8,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,1,1,1,1,3,2,1,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
ANRAKU Sorato,JPN,3,109.9,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,1,1,2,1,1,1,1,1,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
MILNE Maximillian,GBR,3,109.8,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,1,1,1,1,1,1,2,2,X,2,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
AMAGASA Sohta,JPN,5,109.6,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,1,1,1,1,3,3,2,1,X,2,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
LEMAGNER Thomas,FRA,5,94.5,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,3,3,2,1,1,1,X,3,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
PEHARC Anze,SLO,7,93.9,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,6,6,3,1,3,2,X,3,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
VAN DUYSEN Hannes,BEL,7,109.4,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,3,3,1,1,2,1,4,1,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
DUFFY Colin,USA,9,94.7,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,1,1,2,1,1,1,X,3,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
SUGIMOTO Rei,JPN,9,84.8,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Men,Qualification,2025-05-23,/api/v1/category_rounds/9393/results,/api/v1/events/1409/result/3,3,3,1,1,1,1,X,X,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Men_Qualification.csv"
