name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
ANRAKU Sorato,JPN,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
AVEZOU Sam,FRA,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
BERTONE Max,FRA,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
GINÉS LÓPEZ Alberto,ESP,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
POTOCAR Luka,SLO,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
ROBERTS Toby,GBR,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
SUZUKI Neo,JPN,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
VAN DUYSEN Hannes,BEL,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
YOSHIDA Satone,JPN,1,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
LEE Dohyun,KOR,10,10.95,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,37+,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
PAN Yufei,CHN,11,12.04,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,41+,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
SHIMIZU Hiroto,JPN,11,12.04,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,41+,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
TOMATIS Giorgio,ITA,11,12.04,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,41+,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
HOMMA Taisei,JPN,14,12.73,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,TOP,32+,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
LEHMANN Sascha,SUI,15,13.78,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,40+,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
PLACCI Giovanni,ITA,15,13.78,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,40+,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
FLOHÉ Yannick,GER,17,14.66,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Qualification,2025-04-25,/api/v1/category_rounds/9383/results,/api/v1/events/1406/result/1,40,TOP,"2025-04-25_Wujiang, CHN_Lead_Men_Qualification.csv"
