name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
LI Xu,CHN,11,4.99,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,4.997,5.025,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
LING Yongzhi,CHN,12,5.02,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,7.064,5.026,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
YANG Jie,CHN,13,5.04,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.04,5.1,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ROBBY AL HILMI Antasyafi,INA,14,5.08,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,5.086,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
FUJINO Shuto,JPN,15,5.10,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.1,7.56,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ILCHYSHYN Hryhorii,UKR,16,5.14,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.143,8.921,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
AMON Kevin,AUT,17,5.17,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.271,5.177,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
NOYA CARDONA Erik,ESP,18,5.18,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.186,5.215,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
HUANG Jingjie,CHN,19,5.193,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.538,5.193,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
SHI Zechuan,CHN,20,5.197,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,5.197,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
XIAO Wei,CHN,21,5.22,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,7.495,5.229,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
LIMPANICHPAKDEE Aphiwit,THA,22,5.28,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,5.282,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
MUHAMMAD FAJRI Alfian,INA,23,5.312,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.358,5.312,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
DAVID Julian,NZL,24,5.313,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.462,5.313,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
JUNG Yongjun,KOR,25,5.32,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.321,6.311,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
TOKTAROV Damir,KAZ,26,5.33,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.331,DNF,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
CHOI Jongbin,KOR,27,5.368,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,6.53,5.368,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
MOZOLEVYCH Denys,UKR,28,5.369,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.369,5.629,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
YASUKAWA Jun,JPN,29,5.380 (FALL),IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,5.38,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ZHANG Dingfeng,CHN,29,5.380 (FALL),IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,5.38,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
JO Jinyong,KOR,31,5.39,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.392,5.569,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
KALIBAY Zhandos,KAZ,32,5.40,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.405,6.617,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
JENNINGS Ben,USA,33,5.42,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.429,5.951,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
JAN Joshua,USA,34,5.76,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,5.768,7.854,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ONISHI Tsukika,JPN,35,5.98,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,6.103,5.988,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
BOSSERT Braeden,CAN,36,6.10,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,7.506,6.103,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ZHAO Linwen,CHN,37,6.11,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,6.11,8.002,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ALTYNBEKOV Beknur,KAZ,38,6.470,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,6.47,DNF,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
ZHAO Zachary,CAN,39,6.479,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,11.13,6.479,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
MURAT Alisher,KAZ,40,6.50,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,6.508,6.931,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
TAPIA Joaquin,CHI,41,7.72,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,7.722,7.883,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
LEE Yongsu,KOR,42,11.95,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Men,Qualification,2025-09-12,/api/v1/category_rounds/10035/results,/api/v1/events/1467/result/2,DNF,11.951,"2025-09-12_Guiyang, CHN_Speed_Men_Qualification.csv"
