name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
NONAKA Miho,JPN,1,59.5,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,3,1,4,2,X,X,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
MCNEICE Erin,GBR,2,54.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,1,1,1,X,3,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
AVEZOU Zélia,FRA,3,54.7,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,1,2,1,X,3,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
NAKAMURA Mao,JPN,4,54.4,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,3,X,3,3,2,X,1,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
SEKIKAWA Melody,JPN,4,54.4,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,3,X,1,3,3,X,3,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
Matsufuji Anon,JPN,6,54.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,2,X,4,3,2,X,2,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
MACKENZIE Oceania,AUS,6,54.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,3,4,4,X,3,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
SANDERS Annie,USA,6,54.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,5,X,1,X,1,4,1,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
CONDIE Kyra,USA,9,54.1,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,7,3,X,1,X,3,X,2,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
BERTONE Oriane,FRA,10,45.0,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,X,1,1,X,1,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
ABRIAT Lily,FRA,11,44.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,X,1,1,X,3,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
MORONI Camilla,ITA,12,44.3,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,X,7,7,X,2,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
ZHANG Yuetong,CHN,13,39.6,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,1,X,2,X,1,X,4,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
CALLIET Agathe,FRA,14,39.5,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,2,X,3,X,3,X,1,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
RICHARDSON Madison,CAN,15,29.8,IFSC World Cup Bern 2025,1411,2025,"Bern, SUI",Boulder,Women,Semi-final,2025-06-13,/api/v1/category_rounds/10044/results,/api/v1/events/1411/result/7,X,2,X,X,X,1,X,2,"2025-06-13_Bern, SUI_Boulder_Women_Semi-final.csv"
