name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
MADE RITA KUSUMA DEWI Desak,INA,1.0,6.27,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.647,True,6.354,True,6.289,True,6.271,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
HUNT Emma,USA,2.0,7.56,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.491,True,WILDCARD,True,6.457,False,7.561,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
MIROSLAW Aleksandra,POL,3.0,6.36,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.537,True,6.586,False,6.508,,,True,6.365,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
KALUCKA Natalia,POL,4.0,6.64,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.852,True,WILDCARD,False,6.558,,,False,6.647,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
ZHOU Yafei,CHN,5.0,6.94 (6.68),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.815,False,6.941,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
JEONG Jimin,KOR,6.0,FALSE START (6.71),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,6.878,False,FALSE START,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
KALUCKA Aleksandra,POL,7.0,FALSE START (6.85),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,9.456,False,FALSE START,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
QIN Yumei,CHN,8.0,9.21 (6.86),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,True,WILDCARD,False,9.215,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
COLLI Beatrice,ITA,9.0,7.00,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,7.005,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
ZHANG Mengli,CHN,10.0,10.68 (7.05),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,10.68,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
RANDI  Giulia,ITA,11.0,FALL (7.06),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,FALL,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
AMANDA Narda Mutia,INA,12.0,7.08,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,7.08,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
ZHANG Shaoqin,CHN,13.0,11.18 (7.11),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,11.181,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
LESTARI Puja,INA,14.0,8.36 (7.15),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,8.36,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
MARTÍNEZ VIDAL Carla,ESP,15.0,7.17 (7.16),IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,7.17,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
DENG Lijuan,CHN,,DNS,IFSC World Cup Krakow 2025,1413,2025,"Krakow, POL",Speed,Women,Final,2025-07-05,/api/v1/category_rounds/10094/results,/api/v1/events/1413/result/6,False,DNS,,,,,,,,,"2025-07-05_Krakow, POL_Speed_Women_Final.csv"
