name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
SEKIKAWA Melody,JPN,1,84.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,4,3,1,2,1,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
MORONI Camilla,ITA,2,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,1,2,1,X,3,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
MEIGNAN Naïlé,FRA,3,69.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,4,X,2,2,1,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
MATSUFUJI Anon,JPN,4,69.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,2,X,3,3,1,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
ITO Futaba,JPN,5,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,2,5,4,X,2,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
BERTONE Oriane,FRA,6,69.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,2,1,X,1,2,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
NAKAMURA Mao,JPN,7,68.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,X,4,5,4,1,1,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
SANDERS Nekaia,USA,8,44.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,2,1,X,2,X,3,X,X,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
Coscoy Cloe,USA,9,44.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,X,1,2,1,X,X,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
TESIO Giorgia,ITA,10,44.2,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,5,3,2,X,3,X,X,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv"
