name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
SANDERS Annie,USA,1,TOP,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,TOP,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
MCNEICE Erin,GBR,2,43+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,43+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
SEO Chaehyun,KOR,3,42,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,42,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
AVEZOU Zélia,FRA,4,41+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,41+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
POUGET Camille,FRA,5,39,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,39,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
Raboutou Brooke,USA,6,38+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,38+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
MACIÀ MARTÍN Geila,ESP,7,36+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,36+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
TANII Natsuki,JPN,8,35,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,35,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
ROGORA Laura,ITA,9,34+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,34+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
KOTAKE Mei,JPN,10,34,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,34,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
KIM Chaeyeong,KOR,11,34,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,34,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
HILY Manon,FRA,12,33+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,33+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
FISER Julia,AUT,13,32+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,32+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
HIRANO Natsumi,JPN,14,32+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,32+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
MACKENZIE Oceania,AUS,15,30,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,30,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
REKAR Rosa,SLO,16,29+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,29+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
Rakovec Lucka,SLO,17,29+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,29+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
VAN DER MEER Lynn,NED,18,29+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,29+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
MARTÍNEZ ALMENDROS Iziar,ESP,19,29+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,29+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
PÖTZI Mattea,AUT,20,28,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,28,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
MUGISHIMA Kohana,JPN,21,27+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,27+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
TARKUS Lucija,SLO,22,26,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,26,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
KÖHLER  Anja,BRA,23,23+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,23+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
DOUMONT Heloïse,BEL,24,23+,IFSC World Cup Chamonix 2025,1414,2025,"Chamonix, FRA",Lead,Women,Semi-final,2025-07-11,/api/v1/category_rounds/10134/results,/api/v1/events/1414/result/5,23+,"2025-07-11_Chamonix, FRA_Lead_Women_Semi-final.csv"
