name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
SALLSABILLAH Rajiah,INA,11,6.88,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,6.889,6.903,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
ZHANG Mengli,CHN,12,7.02,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,9.293,7.023,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
SHI Xinyue,CHN,13,7.14,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,9.076,7.143,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
LESTARI Puja,INA,14,7.15,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,8.03,7.156,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
ROTHFORK Isis,USA,15,7.19,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.194,10.452,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
KOYAMATSU Ren,JPN,16,7.23,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.23,7.284,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
KADEK Adi Asih,INA,17,7.26,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.261,9.902,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
NURHIDAYAH Susan,INA,18,7.32,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.323,7.321,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
SUNG Hanareum,KOR,19,7.61,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,DNF,7.617,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
CURCIO Sophia,USA,20,7.64,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.927,7.644,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
TKACHOVA Daria,UKR,21,7.760,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,11.004,7.76,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
PI Yena,KOR,22,7.761,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.761,10.818,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
HWANG Jimin,KOR,23,7.82,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.825,DNF,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
YANG Feiyan,CHN,24,7.99,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,7.992,11.461,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
TETZLAFF Sarah,NZL,25,8.81,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,8.916,8.811,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
YUN Dasom,KOR,26,9.61,IFSC World Cup Guiyang 2025,1467,2025,"Guiyang, CHN",Speed,Women,Qualification,2025-09-12,/api/v1/category_rounds/10036/results,/api/v1/events/1467/result/6,9.809,9.617,"2025-09-12_Guiyang, CHN_Speed_Women_Qualification.csv"
