name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
BERTONE Oriane,FRA,1,125.0,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,1,1,1,1,1,1,1,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
NONAKA Miho,JPN,2,124.8,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,1,1,1,1,3,1,1,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
SEKIKAWA Melody,JPN,3,124.7,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,2,1,1,1,1,2,2,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
ITO Futaba,JPN,3,124.7,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,3,1,1,2,1,1,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
MEIGNAN Naïlé,FRA,5,124.5,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,2,1,1,2,1,1,1,3,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
AVEZOU Zélia,FRA,6,124.4,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,2,1,1,2,1,4,4,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
EDWARDS Emma,GBR,6,124.4,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,1,1,1,2,1,4,4,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
MACKENZIE Oceania,AUS,8,124.2,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,1,1,1,1,5,1,1,1,5,3,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
SANDERS Annie,USA,9,109.7,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,3,1,1,1,X,1,2,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
MATSUFUJI Anon,JPN,10,109.6,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,5,5,1,1,X,1,1,1,1,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv"
