name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
ANRAKU Sorato,JPN,1,2.74,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,TOP,TOP,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Roberts Toby,GBR,1,2.74,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,TOP,TOP,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Schubert Jakob,AUT,1,2.74,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,TOP,TOP,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
YOSHIDA Satone,JPN,1,2.74,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,TOP,TOP,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Avezou Sam,FRA,5,5.74,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,44+,44+,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Ginés López Alberto,ESP,6,6.48,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,36+,TOP,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Potocar Luka,SLO,7,8.75,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,41+,42+,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Suzuki Neo,JPN,8,8.97,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,44,40+,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
TRI RAMADANI PUTRA,INA,9,9.22,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,41,42+,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
Ondra Adam,CZE,10,9.38,IFSC World Cup Koper 2025,1416,2025,"Koper, SLO",Lead,Men,Qualification,2025-09-05,/api/v1/category_rounds/9411/results,/api/v1/events/1416/result/1,44+,38+,"2025-09-05_Koper, SLO_Lead_Men_Qualification.csv"
